Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_112_527,VSS,Metal1,317.0130,463.0215,0.010505
FILLER_112_524,VSS,Metal1,313.8800,462.5600,0.010505
FILLER_112_522,VSS,Metal1,313.0400,462.5600,0.010505
FILLER_112_518,VSS,Metal1,310.9800,462.9085,0.010505
FILLER_112_511,VSS,Metal1,306.8800,462.5600,0.010504
FILLER_112_475,VSS,Metal1,286.7200,462.5600,0.010502
FILLER_112_465,VSS,Metal1,281.3000,462.9085,0.010502
FILLER_112_457,VSS,Metal1,276.6400,462.5600,0.010501
FILLER_112_454,VSS,Metal1,274.6800,462.5600,0.010501
FILLER_112_447,VSS,Metal1,270.7600,462.5600,0.010501
FILLER_112_445,VSS,Metal1,269.9200,462.5600,0.010501
FILLER_112_436,VSS,Metal1,264.6000,462.5600,0.010501
FILLER_112_420,VSS,Metal1,259.2320,463.1080,0.010501
FILLER_112_411,VSS,Metal1,251.0600,462.9085,0.010499
FILLER_112_403,VSS,Metal1,246.4000,462.5600,0.010499
FILLER_112_387,VSS,Metal1,237.1600,462.5600,0.010499
FILLER_112_381,VSS,Metal1,234.2600,462.9085,0.010498
FILLER_112_365,VSS,Metal1,228.4320,463.1080,0.010498
FILLER_112_351,VSS,Metal1,218.4530,463.0215,0.010498
FILLER_112_343,VSS,Metal1,212.8000,462.5600,0.010498
FILLER_112_337,VSS,Metal1,209.1600,462.5600,0.010498
FILLER_112_335,VSS,Metal1,208.3200,462.5600,0.010498
FILLER_112_328,VSS,Metal1,204.1200,462.5600,0.010497
FILLER_112_326,VSS,Metal1,203.2800,462.5600,0.010497
FILLER_112_317,VSS,Metal1,197.9600,462.5600,0.010497
FILLER_112_314,VSS,Metal1,196.2800,462.5600,0.010497
FILLER_112_303,VSS,Metal1,190.4000,462.5600,0.010497
FILLER_112_295,VSS,Metal1,185.9200,462.5600,0.010496
FILLER_112_288,VSS,Metal1,181.7200,462.5600,0.010495
FILLER_112_284,VSS,Metal1,179.9400,462.9085,0.010495
FILLER_112_268,VSS,Metal1,170.8000,462.5600,0.010493
FILLER_112_260,VSS,Metal1,166.3200,462.5600,0.010492
FILLER_112_253,VSS,Metal1,162.1200,462.5600,0.010491
FILLER_112_251,VSS,Metal1,161.2800,462.5600,0.010491
FILLER_112_247,VSS,Metal1,159.2200,462.9085,0.010491
FILLER_112_243,VSS,Metal1,156.8000,462.5600,0.010491
FILLER_112_239,VSS,Metal1,154.7400,462.9085,0.010491
FILLER_112_207,VSS,Metal1,144.3640,463.1575,0.010490
FILLER_112_193,VSS,Metal1,129.9730,463.0215,0.010490
FILLER_112_177,VSS,Metal1,123.1520,463.1080,0.010489
FILLER_112_173,VSS,Metal1,117.6000,462.5600,0.010489
FILLER_112_169,VSS,Metal1,115.5400,462.9085,0.010489
FILLER_112_153,VSS,Metal1,109.7120,463.1080,0.010489
FILLER_112_146,VSS,Metal1,102.2000,462.5600,0.010489
FILLER_112_144,VSS,Metal1,101.3600,462.5600,0.010489
FILLER_112_136,VSS,Metal1,98.0530,463.0215,0.010487
FILLER_112_130,VSS,Metal1,93.2400,462.5600,0.010482
FILLER_112_114,VSS,Metal1,87.8720,463.1080,0.010482
FILLER_112_107,VSS,Metal1,80.3600,462.5600,0.010482
FILLER_112_104,VSS,Metal1,78.6800,462.5600,0.010482
FILLER_112_88,VSS,Metal1,69.7200,462.5600,0.010482
FILLER_112_86,VSS,Metal1,68.8800,462.5600,0.010481
FILLER_112_78,VSS,Metal1,64.4000,462.5600,0.010481
FILLER_112_70,VSS,Metal1,59.9200,462.5600,0.010480
FILLER_112_62,VSS,Metal1,55.4400,462.5600,0.010478
FILLER_112_55,VSS,Metal1,51.2400,462.5600,0.010477
FILLER_112_53,VSS,Metal1,50.4000,462.5600,0.010477
FILLER_112_37,VSS,Metal1,44.7520,463.1080,0.010477
FILLER_112_34,VSS,Metal1,39.4800,462.5600,0.010477
FILLER_112_30,VSS,Metal1,37.7000,462.9085,0.010477
FILLER_112_22,VSS,Metal1,34.2130,463.0215,0.010477
FILLER_112_6,VSS,Metal1,27.3920,463.1080,0.010477
FILLER_111_1892,VSS,Metal1,1083.5520,462.0120,0.010497
FILLER_111_1886,VSS,Metal1,1077.0600,462.2110,0.010497
FILLER_111_1822,VSS,Metal1,1057.6845,461.9220,0.010497
FILLER_111_1819,VSS,Metal1,1039.0800,462.5600,0.010497
FILLER_111_1817,VSS,Metal1,1038.2400,462.5600,0.010497
FILLER_111_1813,VSS,Metal1,1036.1800,462.2110,0.010497
FILLER_111_1806,VSS,Metal1,1031.8000,462.5600,0.010499
FILLER_111_1798,VSS,Metal1,1028.7730,462.0980,0.010499
FILLER_111_1791,VSS,Metal1,1023.6800,462.5600,0.010499
FILLER_111_1787,VSS,Metal1,1021.6200,462.2110,0.010501
FILLER_111_1752,VSS,Metal1,1001.5600,462.5600,0.010502
FILLER_111_1749,VSS,Metal1,999.8800,462.5600,0.010502
FILLER_111_1747,VSS,Metal1,999.0400,462.5600,0.010502
FILLER_111_1732,VSS,Metal1,990.3600,462.5600,0.010504
FILLER_111_1730,VSS,Metal1,989.5200,462.5600,0.010504
FILLER_111_1714,VSS,Metal1,980.5600,462.5600,0.010504
FILLER_111_1708,VSS,Metal1,976.9200,462.5600,0.010504
FILLER_111_1706,VSS,Metal1,976.0800,462.5600,0.010504
FILLER_111_1698,VSS,Metal1,972.7730,462.0980,0.010503
FILLER_111_1682,VSS,Metal1,965.9520,462.0120,0.010503
FILLER_111_1679,VSS,Metal1,960.6800,462.5600,0.010503
FILLER_111_1675,VSS,Metal1,958.9000,462.2110,0.010503
FILLER_111_1639,VSS,Metal1,938.5600,462.5600,0.010502
FILLER_111_1624,VSS,Metal1,930.1600,462.5600,0.010505
FILLER_111_1620,VSS,Metal1,928.1000,462.2110,0.010505
FILLER_111_1612,VSS,Metal1,924.6130,462.0980,0.010505
FILLER_111_1609,VSS,Metal1,921.4800,462.5600,0.010505
FILLER_111_1601,VSS,Metal1,917.0000,462.5600,0.010507
FILLER_111_1599,VSS,Metal1,916.1600,462.5600,0.010507
FILLER_111_1591,VSS,Metal1,912.8530,462.0980,0.010508
FILLER_111_1583,VSS,Metal1,907.2000,462.5600,0.010508
FILLER_111_1548,VSS,Metal1,887.3200,462.5600,0.010508
FILLER_111_1546,VSS,Metal1,886.4800,462.5600,0.010508
FILLER_111_1542,VSS,Metal1,884.4200,462.2110,0.010509
FILLER_111_1539,VSS,Metal1,882.2800,462.5600,0.010509
FILLER_111_1531,VSS,Metal1,879.2530,462.0980,0.010509
FILLER_111_1515,VSS,Metal1,872.4320,462.0120,0.010509
FILLER_111_1507,VSS,Metal1,864.6400,462.5600,0.010509
FILLER_111_1472,VSS,Metal1,844.7600,462.5600,0.010509
FILLER_111_1469,VSS,Metal1,843.0800,462.5600,0.010509
FILLER_111_1462,VSS,Metal1,839.1600,462.5600,0.010509
FILLER_111_1460,VSS,Metal1,838.3200,462.5600,0.010509
FILLER_111_1456,VSS,Metal1,836.2600,462.2110,0.010509
FILLER_111_1448,VSS,Metal1,832.7730,462.0980,0.010510
FILLER_111_1441,VSS,Metal1,827.4000,462.5600,0.010510
FILLER_111_1425,VSS,Metal1,822.0320,462.0120,0.010511
FILLER_111_1417,VSS,Metal1,814.2400,462.5600,0.010512
FILLER_111_1410,VSS,Metal1,810.0400,462.5600,0.010512
FILLER_111_1402,VSS,Metal1,807.0130,462.0980,0.010513
FILLER_111_1399,VSS,Metal1,803.8800,462.5600,0.010513
FILLER_111_1397,VSS,Metal1,803.0400,462.5600,0.010513
FILLER_111_1390,VSS,Metal1,798.8400,462.5600,0.010513
FILLER_111_1382,VSS,Metal1,795.8130,462.0980,0.010513
FILLER_111_1376,VSS,Metal1,791.0000,462.5600,0.010513
FILLER_111_1372,VSS,Metal1,789.2200,462.2110,0.010513
FILLER_111_1364,VSS,Metal1,785.7330,462.0980,0.010514
FILLER_111_1332,VSS,Metal1,774.3640,461.9620,0.010514
FILLER_111_1329,VSS,Metal1,764.6800,462.5600,0.010514
FILLER_111_1325,VSS,Metal1,762.9000,462.2110,0.010514
FILLER_111_1312,VSS,Metal1,755.1600,462.5600,0.010515
FILLER_111_1310,VSS,Metal1,754.3200,462.5600,0.010515
FILLER_111_1306,VSS,Metal1,752.2600,462.2110,0.010515
FILLER_111_1270,VSS,Metal1,731.9200,462.5600,0.010516
FILLER_111_1262,VSS,Metal1,728.6130,462.0980,0.010516
FILLER_111_1256,VSS,Metal1,724.2600,462.2110,0.010517
FILLER_111_1224,VSS,Metal1,713.8840,461.9620,0.010517
FILLER_111_1217,VSS,Metal1,701.9600,462.5600,0.010519
FILLER_111_1213,VSS,Metal1,700.1800,462.2110,0.010519
FILLER_111_1205,VSS,Metal1,696.6930,462.0980,0.010519
FILLER_111_1198,VSS,Metal1,691.3200,462.5600,0.010521
FILLER_111_1196,VSS,Metal1,690.4800,462.5600,0.010521
FILLER_111_1192,VSS,Metal1,688.4200,462.2110,0.010521
FILLER_111_1189,VSS,Metal1,686.2800,462.5600,0.010522
FILLER_111_1175,VSS,Metal1,678.7200,462.5600,0.010523
FILLER_111_1165,VSS,Metal1,673.3000,462.2110,0.010524
FILLER_111_1157,VSS,Metal1,669.8130,462.0980,0.010525
FILLER_111_1122,VSS,Metal1,648.7600,462.5600,0.010525
FILLER_111_1119,VSS,Metal1,647.0800,462.5600,0.010525
FILLER_111_1109,VSS,Metal1,641.9400,462.2110,0.010525
FILLER_111_1106,VSS,Metal1,639.8000,462.5600,0.010525
FILLER_111_1104,VSS,Metal1,638.9600,462.5600,0.010525
FILLER_111_1080,VSS,Metal1,625.2400,462.5600,0.010526
FILLER_111_1078,VSS,Metal1,624.4000,462.5600,0.010526
FILLER_111_1068,VSS,Metal1,618.9800,462.2110,0.010527
FILLER_111_1052,VSS,Metal1,613.1520,462.0120,0.010527
FILLER_111_1049,VSS,Metal1,607.8800,462.5600,0.010527
FILLER_111_1011,VSS,Metal1,587.0600,462.2110,0.010529
FILLER_111_1003,VSS,Metal1,583.5730,462.0980,0.010529
FILLER_111_989,VSS,Metal1,574.5600,462.5600,0.010529
FILLER_111_982,VSS,Metal1,570.3600,462.5600,0.010529
FILLER_111_979,VSS,Metal1,568.6800,462.5600,0.010529
FILLER_111_970,VSS,Metal1,564.1000,462.2110,0.010529
FILLER_111_962,VSS,Metal1,560.6130,462.0980,0.010529
FILLER_111_954,VSS,Metal1,554.9600,462.5600,0.010529
FILLER_111_940,VSS,Metal1,547.1200,462.5600,0.010529
FILLER_111_936,VSS,Metal1,545.0600,462.2110,0.010529
FILLER_111_928,VSS,Metal1,541.5730,462.0980,0.010529
FILLER_111_912,VSS,Metal1,534.7520,462.0120,0.010529
FILLER_111_909,VSS,Metal1,529.4800,462.5600,0.010529
FILLER_111_905,VSS,Metal1,527.7000,462.2110,0.010530
FILLER_111_870,VSS,Metal1,507.6400,462.5600,0.010531
FILLER_111_868,VSS,Metal1,506.8000,462.5600,0.010531
FILLER_111_854,VSS,Metal1,498.9600,462.5600,0.010532
FILLER_111_842,VSS,Metal1,492.4200,462.2110,0.010532
FILLER_111_836,VSS,Metal1,489.0600,462.2110,0.010533
FILLER_111_800,VSS,Metal1,468.7200,462.5600,0.010533
FILLER_111_787,VSS,Metal1,461.1600,462.5600,0.010534
FILLER_111_785,VSS,Metal1,460.3200,462.5600,0.010534
FILLER_111_778,VSS,Metal1,456.1200,462.5600,0.010534
FILLER_111_776,VSS,Metal1,455.2800,462.5600,0.010534
FILLER_111_772,VSS,Metal1,453.2200,462.2110,0.010533
FILLER_111_769,VSS,Metal1,451.0800,462.5600,0.010525
FILLER_111_737,VSS,Metal1,441.1640,461.9620,0.010525
FILLER_111_712,VSS,Metal1,419.4400,462.5600,0.010521
FILLER_111_702,VSS,Metal1,414.0200,462.2110,0.010520
FILLER_111_699,VSS,Metal1,411.8800,462.5600,0.010519
FILLER_111_685,VSS,Metal1,404.3200,462.5600,0.010518
FILLER_111_678,VSS,Metal1,400.4000,462.5600,0.010517
FILLER_111_672,VSS,Metal1,396.7600,462.5600,0.010515
FILLER_111_670,VSS,Metal1,395.9200,462.5600,0.010515
FILLER_111_654,VSS,Metal1,390.2720,462.0120,0.010515
FILLER_111_647,VSS,Metal1,383.0400,462.5600,0.010515
FILLER_111_639,VSS,Metal1,378.5600,462.5600,0.010514
FILLER_111_632,VSS,Metal1,374.3600,462.5600,0.010514
FILLER_111_629,VSS,Metal1,372.6800,462.5600,0.010514
FILLER_111_622,VSS,Metal1,368.7600,462.5600,0.010513
FILLER_111_620,VSS,Metal1,367.9200,462.5600,0.010512
FILLER_111_610,VSS,Metal1,362.3200,462.5600,0.010511
FILLER_111_586,VSS,Metal1,348.6000,462.5600,0.010508
FILLER_111_578,VSS,Metal1,345.5730,462.0980,0.010508
FILLER_111_562,VSS,Metal1,335.4400,462.5600,0.010507
FILLER_111_559,VSS,Metal1,333.4800,462.5600,0.010507
FILLER_111_543,VSS,Metal1,324.5200,462.5600,0.010507
FILLER_111_535,VSS,Metal1,321.4930,462.0980,0.010505
FILLER_111_519,VSS,Metal1,314.6720,462.0120,0.010505
FILLER_111_509,VSS,Metal1,305.9400,462.2110,0.010504
FILLER_111_501,VSS,Metal1,301.2800,462.5600,0.010504
FILLER_111_494,VSS,Metal1,297.0800,462.5600,0.010504
FILLER_111_492,VSS,Metal1,296.2400,462.5600,0.010504
FILLER_111_488,VSS,Metal1,294.0000,462.5600,0.010504
FILLER_111_484,VSS,Metal1,291.9400,462.2110,0.010504
FILLER_111_472,VSS,Metal1,285.2200,462.2110,0.010502
FILLER_111_466,VSS,Metal1,281.4000,462.5600,0.010502
FILLER_111_462,VSS,Metal1,279.6200,462.2110,0.010502
FILLER_111_454,VSS,Metal1,276.1330,462.0980,0.010501
FILLER_111_422,VSS,Metal1,264.7640,461.9620,0.010501
FILLER_111_418,VSS,Metal1,254.8000,462.5600,0.010500
FILLER_111_414,VSS,Metal1,252.7400,462.2110,0.010500
FILLER_111_400,VSS,Metal1,245.8930,462.0980,0.010499
FILLER_111_384,VSS,Metal1,239.0720,462.0120,0.010499
FILLER_111_352,VSS,Metal1,225.5640,461.9620,0.010498
FILLER_111_349,VSS,Metal1,215.8800,462.5600,0.010498
FILLER_111_333,VSS,Metal1,210.5120,462.0120,0.010498
FILLER_111_297,VSS,Metal1,187.0400,462.5600,0.010496
FILLER_111_288,VSS,Metal1,181.7200,462.5600,0.010495
FILLER_111_286,VSS,Metal1,180.8800,462.5600,0.010495
FILLER_111_282,VSS,Metal1,178.8200,462.2110,0.010494
FILLER_111_279,VSS,Metal1,176.6800,462.5600,0.010494
FILLER_111_277,VSS,Metal1,175.8400,462.5600,0.010494
FILLER_111_270,VSS,Metal1,171.6400,462.5600,0.010493
FILLER_111_268,VSS,Metal1,170.8000,462.5600,0.010493
FILLER_111_255,VSS,Metal1,164.6930,462.0980,0.010492
FILLER_111_239,VSS,Metal1,157.8720,462.0120,0.010491
FILLER_111_229,VSS,Metal1,148.6800,462.5600,0.010490
FILLER_111_227,VSS,Metal1,147.8400,462.5600,0.010490
FILLER_111_219,VSS,Metal1,144.5330,462.0980,0.010490
FILLER_111_212,VSS,Metal1,139.1600,462.5600,0.010490
FILLER_111_209,VSS,Metal1,137.4800,462.5600,0.010490
FILLER_111_201,VSS,Metal1,133.2800,462.5600,0.010490
FILLER_111_193,VSS,Metal1,128.8000,462.5600,0.010490
FILLER_111_186,VSS,Metal1,124.8800,462.5600,0.010489
FILLER_111_182,VSS,Metal1,122.8200,462.2110,0.010489
FILLER_111_174,VSS,Metal1,119.3330,462.0980,0.010489
FILLER_111_142,VSS,Metal1,107.9640,461.9620,0.010489
FILLER_111_139,VSS,Metal1,98.2800,462.5600,0.010487
FILLER_111_137,VSS,Metal1,97.4400,462.5600,0.010487
FILLER_111_127,VSS,Metal1,91.8400,462.5600,0.010482
FILLER_111_120,VSS,Metal1,87.9200,462.5600,0.010482
FILLER_111_82,VSS,Metal1,66.8200,462.2110,0.010481
FILLER_111_72,VSS,Metal1,61.2200,462.2110,0.010480
FILLER_111_69,VSS,Metal1,59.0800,462.5600,0.010480
FILLER_111_61,VSS,Metal1,54.8800,462.5600,0.010478
FILLER_111_53,VSS,Metal1,50.4000,462.5600,0.010477
FILLER_111_46,VSS,Metal1,46.2000,462.5600,0.010477
FILLER_111_42,VSS,Metal1,44.4200,462.2110,0.010477
FILLER_111_34,VSS,Metal1,40.9330,462.0980,0.010477
FILLER_111_2,VSS,Metal1,29.5640,461.9620,0.010477
FILLER_110_1907,VSS,Metal1,1088.3600,454.7200,0.010408
FILLER_110_1905,VSS,Metal1,1087.5200,454.7200,0.010408
FILLER_110_1889,VSS,Metal1,1081.8720,455.2680,0.010408
FILLER_110_1857,VSS,Metal1,1068.3640,455.3175,0.010408
FILLER_110_1851,VSS,Metal1,1057.4600,455.0685,0.010408
FILLER_110_1835,VSS,Metal1,1051.6320,455.2680,0.010408
FILLER_110_1800,VSS,Metal1,1028.4400,454.7200,0.010410
FILLER_110_1798,VSS,Metal1,1027.6000,454.7200,0.010410
FILLER_110_1794,VSS,Metal1,1025.5400,455.0685,0.010411
FILLER_110_1787,VSS,Metal1,1021.1600,454.7200,0.010412
FILLER_110_1784,VSS,Metal1,1019.4800,454.7200,0.010412
FILLER_110_1782,VSS,Metal1,1018.6400,454.7200,0.010413
FILLER_110_1774,VSS,Metal1,1014.1600,454.7200,0.010415
FILLER_110_1766,VSS,Metal1,1009.6800,454.7200,0.010417
FILLER_110_1724,VSS,Metal1,987.3330,455.1815,0.010418
FILLER_110_1717,VSS,Metal1,981.9600,454.7200,0.010418
FILLER_110_1714,VSS,Metal1,980.2800,454.7200,0.010419
FILLER_110_1703,VSS,Metal1,974.1200,454.7200,0.010421
FILLER_110_1701,VSS,Metal1,973.2800,454.7200,0.010421
FILLER_110_1697,VSS,Metal1,971.2200,455.0685,0.010422
FILLER_110_1688,VSS,Metal1,965.7200,454.7200,0.010422
FILLER_110_1686,VSS,Metal1,964.8800,454.7200,0.010422
FILLER_110_1682,VSS,Metal1,962.8200,455.0685,0.010422
FILLER_110_1647,VSS,Metal1,942.7600,454.7200,0.010423
FILLER_110_1644,VSS,Metal1,941.0800,454.7200,0.010423
FILLER_110_1635,VSS,Metal1,936.5000,455.0685,0.010424
FILLER_110_1593,VSS,Metal1,913.9730,455.1815,0.010427
FILLER_110_1586,VSS,Metal1,908.8800,454.7200,0.010427
FILLER_110_1577,VSS,Metal1,903.5600,454.7200,0.010427
FILLER_110_1574,VSS,Metal1,901.8800,454.7200,0.010427
FILLER_110_1566,VSS,Metal1,897.6800,454.7200,0.010427
FILLER_110_1530,VSS,Metal1,877.5200,454.7200,0.010427
FILLER_110_1514,VSS,Metal1,871.8720,455.2680,0.010427
FILLER_110_1507,VSS,Metal1,864.3600,454.7200,0.010427
FILLER_110_1504,VSS,Metal1,862.6800,454.7200,0.010427
FILLER_110_1491,VSS,Metal1,855.4000,454.7200,0.010428
FILLER_110_1489,VSS,Metal1,854.5600,454.7200,0.010428
FILLER_110_1482,VSS,Metal1,850.6400,454.7200,0.010428
FILLER_110_1473,VSS,Metal1,845.3200,454.7200,0.010428
FILLER_110_1469,VSS,Metal1,843.5400,455.0685,0.010429
FILLER_110_1463,VSS,Metal1,839.7200,454.7200,0.010429
FILLER_110_1461,VSS,Metal1,838.8800,454.7200,0.010431
FILLER_110_1453,VSS,Metal1,835.5730,455.1815,0.010431
FILLER_110_1441,VSS,Metal1,827.6800,454.7200,0.010433
FILLER_110_1437,VSS,Metal1,825.6200,455.0685,0.010433
FILLER_110_1433,VSS,Metal1,823.2000,454.7200,0.010435
FILLER_110_1425,VSS,Metal1,818.7200,454.7200,0.010435
FILLER_110_1416,VSS,Metal1,813.4000,454.7200,0.010436
FILLER_110_1412,VSS,Metal1,811.6200,455.0685,0.010436
FILLER_110_1380,VSS,Metal1,801.2440,455.3175,0.010437
FILLER_110_1373,VSS,Metal1,789.3200,454.7200,0.010438
FILLER_110_1371,VSS,Metal1,788.4800,454.7200,0.010438
FILLER_110_1367,VSS,Metal1,786.4200,455.0685,0.010438
FILLER_110_1364,VSS,Metal1,784.2800,454.7200,0.010439
FILLER_110_1362,VSS,Metal1,783.4400,454.7200,0.010439
FILLER_110_1354,VSS,Metal1,780.1330,455.1815,0.010439
FILLER_110_1344,VSS,Metal1,773.3600,454.7200,0.010439
FILLER_110_1330,VSS,Metal1,765.5200,454.7200,0.010439
FILLER_110_1318,VSS,Metal1,758.9800,455.0685,0.010440
FILLER_110_1309,VSS,Metal1,753.4800,454.7200,0.010440
FILLER_110_1305,VSS,Metal1,751.7000,455.0685,0.010440
FILLER_110_1297,VSS,Metal1,748.2130,455.1815,0.010440
FILLER_110_1294,VSS,Metal1,745.0800,454.7200,0.010440
FILLER_110_1290,VSS,Metal1,743.3000,455.0685,0.010440
FILLER_110_1282,VSS,Metal1,739.8130,455.1815,0.010440
FILLER_110_1266,VSS,Metal1,732.9920,455.2680,0.010440
FILLER_110_1252,VSS,Metal1,721.8400,454.7200,0.010441
FILLER_110_1240,VSS,Metal1,715.1200,454.7200,0.010444
FILLER_110_1233,VSS,Metal1,710.9200,454.7200,0.010447
FILLER_110_1231,VSS,Metal1,710.0800,454.7200,0.010447
FILLER_110_1227,VSS,Metal1,708.0200,455.0685,0.010447
FILLER_110_1223,VSS,Metal1,705.6000,454.7200,0.010449
FILLER_110_1207,VSS,Metal1,699.9520,455.2680,0.010449
FILLER_110_1157,VSS,Metal1,671.9520,455.2680,0.010452
FILLER_110_1154,VSS,Metal1,666.6800,454.7200,0.010452
FILLER_110_1144,VSS,Metal1,661.0800,454.7200,0.010452
FILLER_110_1142,VSS,Metal1,660.2400,454.7200,0.010452
FILLER_110_1125,VSS,Metal1,650.7200,454.7200,0.010453
FILLER_110_1112,VSS,Metal1,643.1600,454.7200,0.010454
FILLER_110_1110,VSS,Metal1,642.3200,454.7200,0.010454
FILLER_110_1102,VSS,Metal1,637.8400,454.7200,0.010455
FILLER_110_1087,VSS,Metal1,629.1600,454.7200,0.010455
FILLER_110_1084,VSS,Metal1,627.4800,454.7200,0.010455
FILLER_110_1065,VSS,Metal1,617.3000,455.0685,0.010456
FILLER_110_1049,VSS,Metal1,611.4720,455.2680,0.010456
FILLER_110_1039,VSS,Metal1,602.5600,454.7200,0.010456
FILLER_110_1017,VSS,Metal1,591.4130,455.1815,0.010456
FILLER_110_999,VSS,Metal1,583.4720,455.2680,0.010456
FILLER_110_992,VSS,Metal1,575.9600,454.7200,0.010456
FILLER_110_990,VSS,Metal1,575.1200,454.7200,0.010456
FILLER_110_986,VSS,Metal1,573.0600,455.0685,0.010456
FILLER_110_978,VSS,Metal1,568.4000,454.7200,0.010456
FILLER_110_972,VSS,Metal1,565.0400,454.7200,0.010456
FILLER_110_956,VSS,Metal1,559.3920,455.2680,0.010456
FILLER_110_947,VSS,Metal1,550.7600,454.7200,0.010456
FILLER_110_944,VSS,Metal1,549.0800,454.7200,0.010455
FILLER_110_931,VSS,Metal1,541.8000,454.7200,0.010455
FILLER_110_929,VSS,Metal1,540.9600,454.7200,0.010455
FILLER_110_921,VSS,Metal1,537.6530,455.1815,0.010455
FILLER_110_914,VSS,Metal1,532.2800,454.7200,0.010455
FILLER_110_898,VSS,Metal1,526.9120,455.2680,0.010457
FILLER_110_883,VSS,Metal1,515.2000,454.7200,0.010457
FILLER_110_877,VSS,Metal1,511.5600,454.7200,0.010457
FILLER_110_871,VSS,Metal1,508.6600,455.0685,0.010457
FILLER_110_863,VSS,Metal1,504.0000,454.7200,0.010457
FILLER_110_852,VSS,Metal1,497.8400,454.7200,0.010457
FILLER_110_844,VSS,Metal1,493.3600,454.7200,0.010457
FILLER_110_836,VSS,Metal1,488.8800,454.7200,0.010456
FILLER_110_830,VSS,Metal1,485.2400,454.7200,0.010454
FILLER_110_826,VSS,Metal1,483.4600,455.0685,0.010454
FILLER_110_807,VSS,Metal1,472.8200,455.0685,0.010453
FILLER_110_804,VSS,Metal1,470.6800,454.7200,0.010453
FILLER_110_794,VSS,Metal1,465.3600,454.7200,0.010453
FILLER_110_786,VSS,Metal1,460.8800,454.7200,0.010453
FILLER_110_779,VSS,Metal1,456.6800,454.7200,0.010453
FILLER_110_777,VSS,Metal1,455.8400,454.7200,0.010453
FILLER_110_773,VSS,Metal1,453.7800,455.0685,0.010453
FILLER_110_765,VSS,Metal1,449.1200,454.7200,0.010453
FILLER_110_741,VSS,Metal1,435.4000,454.7200,0.010453
FILLER_110_737,VSS,Metal1,433.6200,455.0685,0.010453
FILLER_110_734,VSS,Metal1,431.4800,454.7200,0.010454
FILLER_110_696,VSS,Metal1,410.6600,455.0685,0.010453
FILLER_110_682,VSS,Metal1,402.6400,454.7200,0.010453
FILLER_110_678,VSS,Metal1,400.5800,455.0685,0.010453
FILLER_110_671,VSS,Metal1,396.2000,454.7200,0.010453
FILLER_110_667,VSS,Metal1,394.4200,455.0685,0.010453
FILLER_110_664,VSS,Metal1,392.2800,454.7200,0.010453
FILLER_110_657,VSS,Metal1,388.3600,454.7200,0.010453
FILLER_110_649,VSS,Metal1,385.3330,455.1815,0.010453
FILLER_110_641,VSS,Metal1,379.6800,454.7200,0.010453
FILLER_110_616,VSS,Metal1,365.6800,454.7200,0.010452
FILLER_110_608,VSS,Metal1,361.2000,454.7200,0.010451
FILLER_110_604,VSS,Metal1,359.1400,455.0685,0.010451
FILLER_110_597,VSS,Metal1,354.7600,454.7200,0.010450
FILLER_110_587,VSS,Metal1,350.6130,455.1815,0.010450
FILLER_110_571,VSS,Metal1,343.7920,455.2680,0.010449
FILLER_110_535,VSS,Metal1,320.3200,454.7200,0.010449
FILLER_110_527,VSS,Metal1,317.0130,455.1815,0.010449
FILLER_110_521,VSS,Metal1,312.6600,455.0685,0.010449
FILLER_110_485,VSS,Metal1,292.3200,454.7200,0.010449
FILLER_110_481,VSS,Metal1,290.2600,455.0685,0.010449
FILLER_110_473,VSS,Metal1,286.7730,455.1815,0.010448
FILLER_110_457,VSS,Metal1,279.9520,455.2680,0.010448
FILLER_110_447,VSS,Metal1,272.2130,455.1815,0.010448
FILLER_110_439,VSS,Metal1,266.5600,454.7200,0.010447
FILLER_110_435,VSS,Metal1,264.5000,455.0685,0.010447
FILLER_110_427,VSS,Metal1,261.0130,455.1815,0.010446
FILLER_110_420,VSS,Metal1,255.6400,454.7200,0.010445
FILLER_110_418,VSS,Metal1,254.8000,454.7200,0.010444
FILLER_110_414,VSS,Metal1,252.7400,455.0685,0.010444
FILLER_110_407,VSS,Metal1,248.3600,454.7200,0.010444
FILLER_110_403,VSS,Metal1,246.5800,455.0685,0.010444
FILLER_110_387,VSS,Metal1,240.7520,455.2680,0.010443
FILLER_110_384,VSS,Metal1,235.4800,454.7200,0.010443
FILLER_110_382,VSS,Metal1,234.6400,454.7200,0.010443
FILLER_110_374,VSS,Metal1,231.3330,455.1815,0.010443
FILLER_110_342,VSS,Metal1,219.9640,455.3175,0.010442
FILLER_110_334,VSS,Metal1,207.7600,454.7200,0.010442
FILLER_110_323,VSS,Metal1,201.6000,454.7200,0.010442
FILLER_110_317,VSS,Metal1,197.9600,454.7200,0.010442
FILLER_110_314,VSS,Metal1,196.2800,454.7200,0.010442
FILLER_110_295,VSS,Metal1,186.1000,455.0685,0.010442
FILLER_110_287,VSS,Metal1,181.4400,454.7200,0.010441
FILLER_110_279,VSS,Metal1,176.9600,454.7200,0.010439
FILLER_110_247,VSS,Metal1,166.7640,455.3175,0.010439
FILLER_110_244,VSS,Metal1,157.0800,454.7200,0.010439
FILLER_110_242,VSS,Metal1,156.2400,454.7200,0.010439
FILLER_110_238,VSS,Metal1,154.1800,455.0685,0.010439
