Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_65_1752,VDD,Metal1,1001.5600,278.3200,2.992497
FILLER_65_1749,VDD,Metal1,999.8800,278.3200,2.992497
FILLER_65_1747,VDD,Metal1,999.0400,278.3200,2.992497
FILLER_65_1737,VDD,Metal1,993.4400,278.3200,2.992497
FILLER_65_1725,VDD,Metal1,987.6600,278.7525,2.992498
FILLER_65_1718,VDD,Metal1,982.5200,278.3200,2.992498
FILLER_65_1714,VDD,Metal1,981.5000,278.7525,2.992498
FILLER_65_1695,VDD,Metal1,970.8600,278.7525,2.992501
FILLER_65_1688,VDD,Metal1,965.7200,278.3200,2.992501
FILLER_65_1686,VDD,Metal1,964.8800,278.3200,2.992501
FILLER_65_1682,VDD,Metal1,963.5800,278.7525,2.992501
FILLER_65_1679,VDD,Metal1,960.6800,278.3200,2.992501
FILLER_65_1669,VDD,Metal1,955.0800,278.3200,2.992503
FILLER_65_1667,VDD,Metal1,954.2400,278.3200,2.992503
FILLER_65_1632,VDD,Metal1,934.3600,278.3200,2.992504
FILLER_65_1628,VDD,Metal1,933.3400,278.7525,2.992504
FILLER_65_1612,VDD,Metal1,927.9680,279.0120,2.992504
FILLER_65_1609,VDD,Metal1,921.4800,278.3200,2.992505
FILLER_65_1600,VDD,Metal1,916.7200,278.3200,2.992508
FILLER_65_1558,VDD,Metal1,895.3865,278.8965,2.992509
FILLER_65_1542,VDD,Metal1,888.7680,279.0120,2.992510
FILLER_65_1536,VDD,Metal1,881.8200,278.7525,2.992510
FILLER_65_1528,VDD,Metal1,878.5865,278.8965,2.992510
FILLER_65_1512,VDD,Metal1,867.4400,278.3200,2.992514
FILLER_65_1508,VDD,Metal1,865.2000,278.3200,2.992514
FILLER_65_1504,VDD,Metal1,863.9000,278.7525,2.992514
FILLER_65_1496,VDD,Metal1,860.6665,278.8965,2.992517
FILLER_65_1472,VDD,Metal1,844.7600,278.3200,2.992523
FILLER_65_1469,VDD,Metal1,843.0800,278.3200,2.992523
FILLER_65_1462,VDD,Metal1,839.4400,278.3200,2.992523
FILLER_65_1458,VDD,Metal1,838.1400,278.7525,2.992524
FILLER_65_1450,VDD,Metal1,834.9065,278.8965,2.992524
FILLER_65_1442,VDD,Metal1,828.2400,278.3200,2.992538
FILLER_65_1406,VDD,Metal1,808.0800,278.3200,2.992539
FILLER_65_1402,VDD,Metal1,806.7800,278.7525,2.992539
FILLER_65_1399,VDD,Metal1,803.8800,278.3200,2.992539
FILLER_65_1391,VDD,Metal1,801.8665,278.8965,2.992539
FILLER_65_1355,VDD,Metal1,779.5200,278.3200,2.992548
FILLER_65_1341,VDD,Metal1,771.6800,278.3200,2.992558
FILLER_65_1334,VDD,Metal1,767.4800,278.3200,2.992559
FILLER_65_1332,VDD,Metal1,766.6400,278.3200,2.992559
FILLER_65_1326,VDD,Metal1,764.2200,278.7525,2.992559
FILLER_65_1301,VDD,Metal1,749.2800,278.3200,2.992565
FILLER_65_1288,VDD,Metal1,741.7200,278.3200,2.992581
FILLER_65_1286,VDD,Metal1,740.8800,278.3200,2.992581
FILLER_65_1278,VDD,Metal1,738.5865,278.8965,2.992581
FILLER_65_1262,VDD,Metal1,731.9680,279.0120,2.992586
FILLER_65_1258,VDD,Metal1,725.2000,278.3200,2.992586
FILLER_65_1241,VDD,Metal1,715.6800,278.3200,2.992593
FILLER_65_1233,VDD,Metal1,711.2000,278.3200,2.992594
FILLER_65_1226,VDD,Metal1,707.2800,278.3200,2.992597
FILLER_65_1222,VDD,Metal1,705.9800,278.7525,2.992598
FILLER_65_1214,VDD,Metal1,702.7465,278.8965,2.992598
FILLER_65_1206,VDD,Metal1,696.0800,278.3200,2.992617
FILLER_65_1192,VDD,Metal1,690.4265,278.8965,2.992627
FILLER_65_1188,VDD,Metal1,686.0000,278.3200,2.992627
FILLER_65_1184,VDD,Metal1,684.7000,278.7525,2.992627
FILLER_65_1146,VDD,Metal1,663.4200,278.7525,2.992642
FILLER_65_1138,VDD,Metal1,660.1865,278.8965,2.992642
FILLER_65_1122,VDD,Metal1,653.5680,279.0120,2.992642
FILLER_65_1119,VDD,Metal1,647.0800,278.3200,2.992651
FILLER_65_1103,VDD,Metal1,639.3400,278.7525,2.992657
FILLER_65_1068,VDD,Metal1,618.5200,278.3200,2.992660
FILLER_65_1066,VDD,Metal1,617.6800,278.3200,2.992660
FILLER_65_1062,VDD,Metal1,616.3800,278.7525,2.992661
FILLER_65_1052,VDD,Metal1,609.5600,278.3200,2.992661
FILLER_65_1049,VDD,Metal1,607.8800,278.3200,2.992661
FILLER_65_1042,VDD,Metal1,604.2400,278.3200,2.992661
FILLER_65_1035,VDD,Metal1,600.0400,278.3200,2.992661
FILLER_65_1033,VDD,Metal1,599.2000,278.3200,2.992661
FILLER_65_997,VDD,Metal1,579.0400,278.3200,2.992681
FILLER_65_990,VDD,Metal1,574.8400,278.3200,2.992681
FILLER_65_982,VDD,Metal1,572.8265,278.8965,2.992681
FILLER_65_979,VDD,Metal1,568.6800,278.3200,2.992682
FILLER_65_975,VDD,Metal1,567.6600,278.7525,2.992682
FILLER_65_943,VDD,Metal1,557.8755,279.0885,2.992682
FILLER_65_928,VDD,Metal1,540.4000,278.3200,2.992750
FILLER_65_912,VDD,Metal1,531.1600,278.3200,2.992750
FILLER_65_909,VDD,Metal1,529.4800,278.3200,2.992750
FILLER_65_901,VDD,Metal1,525.2800,278.3200,2.992757
FILLER_65_869,VDD,Metal1,516.4355,279.0885,2.992757
FILLER_65_861,VDD,Metal1,502.8800,278.3200,2.992762
FILLER_65_854,VDD,Metal1,498.6800,278.3200,2.992765
FILLER_65_850,VDD,Metal1,497.6600,278.7525,2.992765
FILLER_65_842,VDD,Metal1,494.4265,278.8965,2.992765
FILLER_65_839,VDD,Metal1,490.2800,278.3200,2.992765
FILLER_65_835,VDD,Metal1,489.2600,278.7525,2.992765
FILLER_65_827,VDD,Metal1,483.8400,278.3200,2.992776
FILLER_65_792,VDD,Metal1,463.9600,278.3200,2.992786
FILLER_65_788,VDD,Metal1,462.9400,278.7525,2.992805
FILLER_65_772,VDD,Metal1,452.7600,278.3200,2.992807
FILLER_65_766,VDD,Metal1,450.6200,278.7525,2.992808
FILLER_65_750,VDD,Metal1,442.9065,278.8965,2.992808
FILLER_65_714,VDD,Metal1,420.5600,278.3200,2.992876
FILLER_65_710,VDD,Metal1,419.2600,278.7525,2.992876
FILLER_65_702,VDD,Metal1,416.0265,278.8965,2.992876
FILLER_65_699,VDD,Metal1,411.8800,278.3200,2.992898
FILLER_65_695,VDD,Metal1,410.8600,278.7525,2.992898
FILLER_65_687,VDD,Metal1,407.6265,278.8965,2.992898
FILLER_65_671,VDD,Metal1,401.0080,279.0120,2.992905
FILLER_65_655,VDD,Metal1,387.2400,278.3200,2.992910
FILLER_65_639,VDD,Metal1,383.0880,279.0120,2.992910
FILLER_65_632,VDD,Metal1,374.3600,278.3200,2.992916
FILLER_65_629,VDD,Metal1,372.6800,278.3200,2.992916
FILLER_65_625,VDD,Metal1,371.6600,278.7525,2.992919
FILLER_65_589,VDD,Metal1,350.5600,278.3200,2.992935
FILLER_65_573,VDD,Metal1,341.3200,278.3200,2.992940
FILLER_65_571,VDD,Metal1,340.4800,278.3200,2.992940
FILLER_65_562,VDD,Metal1,335.1600,278.3200,2.992941
FILLER_65_559,VDD,Metal1,333.4800,278.3200,2.992941
FILLER_65_555,VDD,Metal1,332.4600,278.7525,2.992941
FILLER_65_538,VDD,Metal1,322.0000,278.3200,2.992966
FILLER_65_526,VDD,Metal1,315.2800,278.3200,2.992977
FILLER_65_514,VDD,Metal1,308.5600,278.3200,2.992989
FILLER_65_505,VDD,Metal1,303.2400,278.3200,2.992990
FILLER_65_503,VDD,Metal1,302.4000,278.3200,2.992990
FILLER_65_499,VDD,Metal1,301.1000,278.7525,2.992990
FILLER_65_492,VDD,Metal1,295.9600,278.3200,2.993008
FILLER_65_489,VDD,Metal1,294.2800,278.3200,2.993008
FILLER_65_485,VDD,Metal1,293.2600,278.7525,2.993008
FILLER_65_457,VDD,Metal1,276.3600,278.3200,2.993011
FILLER_65_455,VDD,Metal1,275.5200,278.3200,2.993012
FILLER_65_422,VDD,Metal1,256.7600,278.3200,2.993016
FILLER_65_418,VDD,Metal1,254.8000,278.3200,2.993016
FILLER_65_414,VDD,Metal1,253.5000,278.7525,2.993017
FILLER_65_401,VDD,Metal1,246.2200,278.7525,2.993018
FILLER_65_390,VDD,Metal1,238.8400,278.3200,2.993018
FILLER_65_386,VDD,Metal1,237.8200,278.7525,2.993020
FILLER_65_378,VDD,Metal1,234.5865,278.8965,2.993022
FILLER_65_369,VDD,Metal1,227.3600,278.3200,2.993034
FILLER_65_352,VDD,Metal1,217.8400,278.3200,2.993034
FILLER_65_349,VDD,Metal1,215.8800,278.3200,2.993034
FILLER_65_311,VDD,Metal1,195.8200,278.7525,2.993041
FILLER_65_293,VDD,Metal1,186.9865,278.8965,2.993044
FILLER_65_282,VDD,Metal1,178.3600,278.3200,2.993072
FILLER_65_278,VDD,Metal1,176.4000,278.3200,2.993081
FILLER_65_265,VDD,Metal1,169.1200,278.3200,2.993096
FILLER_65_258,VDD,Metal1,164.9200,278.3200,2.993114
FILLER_65_256,VDD,Metal1,164.0800,278.3200,2.993114
FILLER_65_240,VDD,Metal1,154.8400,278.3200,2.993118
FILLER_65_238,VDD,Metal1,154.0000,278.3200,2.993129
FILLER_65_228,VDD,Metal1,149.3400,278.7525,2.993147
FILLER_65_212,VDD,Metal1,143.9680,279.0120,2.993147
FILLER_65_209,VDD,Metal1,137.4800,278.3200,2.993147
FILLER_65_205,VDD,Metal1,136.4600,278.7525,2.993147
FILLER_65_197,VDD,Metal1,133.2265,278.8965,2.993147
FILLER_65_161,VDD,Metal1,110.8800,278.3200,2.993148
FILLER_65_142,VDD,Metal1,101.1800,278.7525,2.993156
FILLER_65_138,VDD,Metal1,98.0000,278.3200,2.993156
FILLER_65_121,VDD,Metal1,88.4800,278.3200,2.993156
FILLER_65_79,VDD,Metal1,67.1465,278.8965,2.993174
FILLER_65_72,VDD,Metal1,60.7600,278.3200,2.993174
FILLER_65_69,VDD,Metal1,59.0800,278.3200,2.993174
FILLER_65_65,VDD,Metal1,58.0600,278.7525,2.993174
FILLER_65_57,VDD,Metal1,52.6400,278.3200,2.993189
FILLER_65_47,VDD,Metal1,47.9800,278.7525,2.993191
FILLER_65_39,VDD,Metal1,42.5600,278.3200,2.993203
FILLER_65_4,VDD,Metal1,22.6800,278.3200,2.993212
FILLER_65_2,VDD,Metal1,21.8400,278.3200,2.993212
FILLER_64_1907,VDD,Metal1,1088.3600,278.3200,2.992496
FILLER_64_1905,VDD,Metal1,1087.5200,278.3200,2.992496
FILLER_64_1889,VDD,Metal1,1083.0880,277.6280,2.992496
FILLER_64_1857,VDD,Metal1,1069.7155,277.5510,2.992496
FILLER_64_1851,VDD,Metal1,1058.2200,277.8875,2.992496
FILLER_64_1787,VDD,Metal1,1039.5150,277.5055,2.992496
FILLER_64_1777,VDD,Metal1,1018.0265,277.7430,2.992496
FILLER_64_1769,VDD,Metal1,1011.3600,278.3200,2.992497
FILLER_64_1733,VDD,Metal1,991.2000,278.3200,2.992497
FILLER_64_1729,VDD,Metal1,989.9000,277.8875,2.992498
FILLER_64_1717,VDD,Metal1,981.9600,278.3200,2.992498
FILLER_64_1714,VDD,Metal1,980.2800,278.3200,2.992499
FILLER_64_1707,VDD,Metal1,976.3600,278.3200,2.992501
FILLER_64_1703,VDD,Metal1,975.3400,277.8875,2.992501
FILLER_64_1668,VDD,Metal1,954.5200,278.3200,2.992503
FILLER_64_1666,VDD,Metal1,953.6800,278.3200,2.992503
FILLER_64_1662,VDD,Metal1,952.3800,277.8875,2.992503
FILLER_64_1654,VDD,Metal1,946.9600,278.3200,2.992503
FILLER_64_1647,VDD,Metal1,942.7600,278.3200,2.992503
FILLER_64_1644,VDD,Metal1,941.0800,278.3200,2.992503
FILLER_64_1635,VDD,Metal1,936.0400,278.3200,2.992503
FILLER_64_1627,VDD,Metal1,934.0265,277.7430,2.992503
FILLER_64_1611,VDD,Metal1,927.4080,277.6280,2.992504
FILLER_64_1604,VDD,Metal1,918.9600,278.3200,2.992505
FILLER_64_1590,VDD,Metal1,911.1200,278.3200,2.992508
FILLER_64_1577,VDD,Metal1,904.7800,277.8875,2.992508
FILLER_64_1574,VDD,Metal1,901.8800,278.3200,2.992508
FILLER_64_1565,VDD,Metal1,896.8400,278.3200,2.992509
FILLER_64_1563,VDD,Metal1,896.0000,278.3200,2.992509
FILLER_64_1559,VDD,Metal1,894.7000,277.8875,2.992509
FILLER_64_1551,VDD,Metal1,891.4665,277.7430,2.992509
FILLER_64_1519,VDD,Metal1,880.4355,277.5510,2.992510
FILLER_64_1511,VDD,Metal1,866.8800,278.3200,2.992514
FILLER_64_1507,VDD,Metal1,865.5800,277.8875,2.992514
FILLER_64_1504,VDD,Metal1,862.6800,278.3200,2.992516
FILLER_64_1502,VDD,Metal1,861.8400,278.3200,2.992517
FILLER_64_1494,VDD,Metal1,859.5465,277.7430,2.992517
FILLER_64_1458,VDD,Metal1,837.2000,278.3200,2.992524
FILLER_64_1450,VDD,Metal1,834.9065,277.7430,2.992524
FILLER_64_1443,VDD,Metal1,828.5200,278.3200,2.992538
FILLER_64_1441,VDD,Metal1,827.6800,278.3200,2.992538
FILLER_64_1437,VDD,Metal1,826.3800,277.8875,2.992538
FILLER_64_1433,VDD,Metal1,823.2000,278.3200,2.992538
FILLER_64_1426,VDD,Metal1,819.2800,278.3200,2.992538
FILLER_64_1419,VDD,Metal1,815.0800,278.3200,2.992539
FILLER_64_1387,VDD,Metal1,806.5155,277.5510,2.992539
FILLER_64_1380,VDD,Metal1,793.5200,278.3200,2.992541
FILLER_64_1367,VDD,Metal1,785.9600,278.3200,2.992541
FILLER_64_1364,VDD,Metal1,784.2800,278.3200,2.992541
FILLER_64_1362,VDD,Metal1,783.4400,278.3200,2.992541
FILLER_64_1358,VDD,Metal1,782.1400,277.8875,2.992541
FILLER_64_1345,VDD,Metal1,773.6400,278.3200,2.992558
FILLER_64_1343,VDD,Metal1,772.8000,278.3200,2.992558
FILLER_64_1339,VDD,Metal1,771.5000,277.8875,2.992558
FILLER_64_1303,VDD,Metal1,750.4000,278.3200,2.992565
FILLER_64_1297,VDD,Metal1,746.7600,278.3200,2.992568
FILLER_64_1294,VDD,Metal1,745.0800,278.3200,2.992570
FILLER_64_1286,VDD,Metal1,740.8800,278.3200,2.992581
FILLER_64_1278,VDD,Metal1,738.5865,277.7430,2.992581
FILLER_64_1242,VDD,Metal1,716.2400,278.3200,2.992593
FILLER_64_1235,VDD,Metal1,712.0400,278.3200,2.992593
FILLER_64_1227,VDD,Metal1,710.0265,277.7430,2.992594
FILLER_64_1221,VDD,Metal1,705.4200,277.8875,2.992598
FILLER_64_1213,VDD,Metal1,702.1865,277.7430,2.992598
FILLER_64_1205,VDD,Metal1,695.5200,278.3200,2.992617
FILLER_64_1169,VDD,Metal1,675.3600,278.3200,2.992627
FILLER_64_1157,VDD,Metal1,669.5800,277.8875,2.992627
FILLER_64_1154,VDD,Metal1,666.6800,278.3200,2.992627
FILLER_64_1152,VDD,Metal1,665.8400,278.3200,2.992627
FILLER_64_1144,VDD,Metal1,661.3600,278.3200,2.992642
FILLER_64_1122,VDD,Metal1,653.5680,277.6280,2.992642
FILLER_64_1114,VDD,Metal1,644.5600,278.3200,2.992651
FILLER_64_1107,VDD,Metal1,640.6400,278.3200,2.992657
FILLER_64_1103,VDD,Metal1,639.3400,277.8875,2.992657
FILLER_64_1087,VDD,Metal1,633.9680,277.6280,2.992657
FILLER_64_1084,VDD,Metal1,627.4800,278.3200,2.992658
FILLER_64_1082,VDD,Metal1,626.6400,278.3200,2.992658
FILLER_64_1078,VDD,Metal1,625.3400,277.8875,2.992658
FILLER_64_1071,VDD,Metal1,620.2000,278.3200,2.992658
FILLER_64_1063,VDD,Metal1,618.1865,277.7430,2.992660
FILLER_64_1025,VDD,Metal1,595.6600,277.8875,2.992663
FILLER_64_1017,VDD,Metal1,592.4265,277.7430,2.992663
FILLER_64_1014,VDD,Metal1,588.2800,278.3200,2.992663
FILLER_64_1006,VDD,Metal1,584.0800,278.3200,2.992663
FILLER_64_1002,VDD,Metal1,582.7800,277.8875,2.992663
FILLER_64_970,VDD,Metal1,572.9955,277.5510,2.992681
FILLER_64_963,VDD,Metal1,559.7200,278.3200,2.992682
FILLER_64_947,VDD,Metal1,555.5680,277.6280,2.992682
FILLER_64_943,VDD,Metal1,548.8000,278.3200,2.992735
FILLER_64_935,VDD,Metal1,546.5065,277.7430,2.992745
FILLER_64_893,VDD,Metal1,522.9865,277.7430,2.992757
FILLER_64_877,VDD,Metal1,516.3680,277.6280,2.992757
FILLER_64_874,VDD,Metal1,509.8800,278.3200,2.992757
FILLER_64_872,VDD,Metal1,509.0400,278.3200,2.992757
FILLER_64_864,VDD,Metal1,506.7465,277.7430,2.992759
FILLER_64_858,VDD,Metal1,500.9200,278.3200,2.992764
FILLER_64_826,VDD,Metal1,492.3555,277.5510,2.992765
FILLER_64_818,VDD,Metal1,478.8000,278.3200,2.992777
FILLER_64_811,VDD,Metal1,474.6000,278.3200,2.992777
FILLER_64_807,VDD,Metal1,473.5800,277.8875,2.992777
FILLER_64_804,VDD,Metal1,470.6800,278.3200,2.992777
FILLER_64_797,VDD,Metal1,466.7600,278.3200,2.992777
FILLER_64_795,VDD,Metal1,465.9200,278.3200,2.992777
FILLER_64_788,VDD,Metal1,461.7200,278.3200,2.992805
FILLER_64_784,VDD,Metal1,460.7000,277.8875,2.992806
FILLER_64_776,VDD,Metal1,457.4665,277.7430,2.992806
FILLER_64_744,VDD,Metal1,446.4355,277.5510,2.992808
FILLER_64_737,VDD,Metal1,433.1600,278.3200,2.992808
FILLER_64_733,VDD,Metal1,431.2000,278.3200,2.992808
FILLER_64_725,VDD,Metal1,428.9065,277.7430,2.992808
FILLER_64_716,VDD,Metal1,421.4000,278.3200,2.992876
FILLER_64_714,VDD,Metal1,420.5600,278.3200,2.992876
FILLER_64_710,VDD,Metal1,419.2600,277.8875,2.992876
FILLER_64_702,VDD,Metal1,416.0265,277.7430,2.992876
FILLER_64_686,VDD,Metal1,409.4080,277.6280,2.992898
FILLER_64_676,VDD,Metal1,400.2200,277.8875,2.992905
FILLER_64_669,VDD,Metal1,395.0800,278.3200,2.992907
FILLER_64_667,VDD,Metal1,394.2400,278.3200,2.992908
FILLER_64_664,VDD,Metal1,392.2800,278.3200,2.992908
FILLER_64_662,VDD,Metal1,391.4400,278.3200,2.992908
FILLER_64_658,VDD,Metal1,390.1400,277.8875,2.992908
FILLER_64_649,VDD,Metal1,383.8800,278.3200,2.992910
FILLER_64_647,VDD,Metal1,383.0400,278.3200,2.992910
FILLER_64_643,VDD,Metal1,381.7400,277.8875,2.992910
FILLER_64_635,VDD,Metal1,378.5065,277.7430,2.992910
FILLER_64_625,VDD,Metal1,370.7200,278.3200,2.992919
FILLER_64_621,VDD,Metal1,369.4200,277.8875,2.992919
FILLER_64_597,VDD,Metal1,354.7600,278.3200,2.992920
FILLER_64_594,VDD,Metal1,353.0800,278.3200,2.992920
FILLER_64_583,VDD,Metal1,347.2000,278.3200,2.992939
FILLER_64_576,VDD,Metal1,343.0000,278.3200,2.992940
FILLER_64_572,VDD,Metal1,341.9800,277.8875,2.992940
FILLER_64_536,VDD,Metal1,320.8800,278.3200,2.992966
FILLER_64_527,VDD,Metal1,315.5600,278.3200,2.992977
FILLER_64_523,VDD,Metal1,313.6000,278.3200,2.992986
FILLER_64_519,VDD,Metal1,312.3000,277.8875,2.992986
FILLER_64_508,VDD,Metal1,304.9200,278.3200,2.992989
FILLER_64_504,VDD,Metal1,303.9000,277.8875,2.992990
FILLER_64_497,VDD,Metal1,298.7600,278.3200,2.993008
FILLER_64_495,VDD,Metal1,297.9200,278.3200,2.993008
FILLER_64_479,VDD,Metal1,288.9600,278.3200,2.993011
FILLER_64_469,VDD,Metal1,283.3600,278.3200,2.993011
FILLER_64_457,VDD,Metal1,277.5800,277.8875,2.993011
FILLER_64_454,VDD,Metal1,274.6800,278.3200,2.993016
FILLER_64_447,VDD,Metal1,271.0400,278.3200,2.993016
FILLER_64_432,VDD,Metal1,262.6400,278.3200,2.993016
FILLER_64_428,VDD,Metal1,261.3400,277.8875,2.993016
FILLER_64_410,VDD,Metal1,250.3200,278.3200,2.993017
FILLER_64_387,VDD,Metal1,241.9680,277.6280,2.993018
FILLER_64_384,VDD,Metal1,235.4800,278.3200,2.993022
FILLER_64_382,VDD,Metal1,234.6400,278.3200,2.993022
FILLER_64_378,VDD,Metal1,233.3400,277.8875,2.993022
FILLER_64_370,VDD,Metal1,230.1065,277.7430,2.993022
FILLER_64_335,VDD,Metal1,208.0400,278.3200,2.993034
FILLER_64_333,VDD,Metal1,207.2000,278.3200,2.993034
FILLER_64_327,VDD,Metal1,203.8400,278.3200,2.993034
FILLER_64_317,VDD,Metal1,197.9600,278.3200,2.993034
FILLER_64_311,VDD,Metal1,195.8200,277.8875,2.993041
FILLER_64_295,VDD,Metal1,190.4480,277.6280,2.993042
FILLER_64_287,VDD,Metal1,181.4400,278.3200,2.993061
FILLER_64_271,VDD,Metal1,172.4800,278.3200,2.993093
FILLER_64_259,VDD,Metal1,165.4800,278.3200,2.993114
FILLER_64_257,VDD,Metal1,164.6400,278.3200,2.993114
FILLER_64_251,VDD,Metal1,161.0000,278.3200,2.993116
FILLER_64_247,VDD,Metal1,159.9800,277.8875,2.993116
FILLER_64_244,VDD,Metal1,157.0800,278.3200,2.993118
FILLER_64_236,VDD,Metal1,155.0665,277.7430,2.993118
FILLER_64_220,VDD,Metal1,148.4480,277.6280,2.993147
FILLER_64_188,VDD,Metal1,135.0755,277.5510,2.993147
FILLER_64_181,VDD,Metal1,121.8000,278.3200,2.993148
FILLER_64_177,VDD,Metal1,120.7800,277.8875,2.993148
FILLER_64_174,VDD,Metal1,117.8800,278.3200,2.993148
FILLER_64_157,VDD,Metal1,108.6400,278.3200,2.993151
FILLER_64_149,VDD,Metal1,104.1600,278.3200,2.993151
FILLER_64_107,VDD,Metal1,82.8265,277.7430,2.993157
FILLER_64_104,VDD,Metal1,78.6800,278.3200,2.993157
FILLER_64_100,VDD,Metal1,77.6600,277.8875,2.993157
FILLER_64_92,VDD,Metal1,72.2400,278.3200,2.993157
FILLER_64_56,VDD,Metal1,52.0800,278.3200,2.993189
FILLER_64_48,VDD,Metal1,47.6000,278.3200,2.993191
FILLER_64_44,VDD,Metal1,46.3000,277.8875,2.993192
FILLER_64_37,VDD,Metal1,41.1600,278.3200,2.993203
FILLER_64_34,VDD,Metal1,39.4800,278.3200,2.993212
FILLER_64_12,VDD,Metal1,31.9680,277.6280,2.993212
FILLER_64_6,VDD,Metal1,24.0800,278.3200,2.993212
FILLER_63_1892,VDD,Metal1,1084.7680,271.1720,2.992553
FILLER_63_1886,VDD,Metal1,1077.8200,270.9125,2.992553
FILLER_63_1822,VDD,Metal1,1059.1150,271.2940,2.992553
FILLER_63_1818,VDD,Metal1,1038.8000,270.4800,2.992553
FILLER_63_1814,VDD,Metal1,1037.5000,270.9125,2.992553
FILLER_63_1782,VDD,Metal1,1027.7155,271.2485,2.992553
FILLER_63_1775,VDD,Metal1,1014.7200,270.4800,2.992544
FILLER_63_1761,VDD,Metal1,1009.0665,271.0565,2.992544
FILLER_63_1752,VDD,Metal1,1001.5600,270.4800,2.992544
FILLER_63_1749,VDD,Metal1,999.8800,270.4800,2.992544
FILLER_63_1727,VDD,Metal1,990.0265,271.0565,2.992544
FILLER_63_1691,VDD,Metal1,967.6800,270.4800,2.992546
FILLER_63_1684,VDD,Metal1,963.4800,270.4800,2.992551
FILLER_63_1682,VDD,Metal1,962.6400,270.4800,2.992551
FILLER_63_1679,VDD,Metal1,960.6800,270.4800,2.992555
FILLER_63_1671,VDD,Metal1,956.4800,270.4800,2.992559
FILLER_63_1635,VDD,Metal1,936.3200,270.4800,2.992559
FILLER_63_1631,VDD,Metal1,935.0200,270.9125,2.992559
FILLER_63_1624,VDD,Metal1,929.8800,270.4800,2.992559
FILLER_63_1620,VDD,Metal1,928.8600,270.9125,2.992559
FILLER_63_1612,VDD,Metal1,925.6265,271.0565,2.992559
FILLER_63_1609,VDD,Metal1,921.4800,270.4800,2.992562
FILLER_63_1605,VDD,Metal1,920.4600,270.9125,2.992562
FILLER_63_1570,VDD,Metal1,899.6400,270.4800,2.992562
FILLER_63_1566,VDD,Metal1,898.6200,270.9125,2.992562
FILLER_63_1558,VDD,Metal1,895.3865,271.0565,2.992562
FILLER_63_1542,VDD,Metal1,888.7680,271.1720,2.992563
FILLER_63_1538,VDD,Metal1,882.0000,270.4800,2.992568
FILLER_63_1531,VDD,Metal1,877.8000,270.4800,2.992568
FILLER_63_1529,VDD,Metal1,876.9600,270.4800,2.992568
FILLER_63_1525,VDD,Metal1,875.6600,270.9125,2.992568
FILLER_63_1517,VDD,Metal1,872.4265,271.0565,2.992568
FILLER_63_1501,VDD,Metal1,865.8080,271.1720,2.992569
FILLER_63_1492,VDD,Metal1,855.9600,270.4800,2.992572
FILLER_63_1490,VDD,Metal1,855.1200,270.4800,2.992573
FILLER_63_1486,VDD,Metal1,853.8200,270.9125,2.992574
FILLER_63_1480,VDD,Metal1,849.2400,270.4800,2.992576
FILLER_63_1472,VDD,Metal1,847.2265,271.0565,2.992576
FILLER_63_1469,VDD,Metal1,843.0800,270.4800,2.992576
FILLER_63_1453,VDD,Metal1,836.5865,271.0565,2.992576
FILLER_63_1437,VDD,Metal1,829.9680,271.1720,2.992577
FILLER_63_1402,VDD,Metal1,805.5600,270.4800,2.992581
FILLER_63_1399,VDD,Metal1,803.8800,270.4800,2.992581
FILLER_63_1395,VDD,Metal1,802.8600,270.9125,2.992581
FILLER_63_1379,VDD,Metal1,797.4880,271.1720,2.992582
FILLER_63_1371,VDD,Metal1,788.4800,270.4800,2.992590
FILLER_63_1359,VDD,Metal1,781.7600,270.4800,2.992606
FILLER_63_1347,VDD,Metal1,775.0400,270.4800,2.992609
FILLER_63_1339,VDD,Metal1,772.7465,271.0565,2.992609
FILLER_63_1332,VDD,Metal1,766.3600,270.4800,2.992615
FILLER_63_1329,VDD,Metal1,764.6800,270.4800,2.992619
FILLER_63_1321,VDD,Metal1,761.4200,270.9125,2.992620
FILLER_63_1305,VDD,Metal1,751.5200,270.4800,2.992622
FILLER_63_1295,VDD,Metal1,745.9200,270.4800,2.992625
FILLER_63_1291,VDD,Metal1,744.6200,270.9125,2.992628
FILLER_63_1283,VDD,Metal1,739.2000,270.4800,2.992632
FILLER_63_1275,VDD,Metal1,736.9065,271.0565,2.992632
FILLER_63_1262,VDD,Metal1,727.1600,270.4800,2.992638
FILLER_63_1259,VDD,Metal1,725.4800,270.4800,2.992638
FILLER_63_1217,VDD,Metal1,704.4265,271.0565,2.992642
FILLER_63_1207,VDD,Metal1,697.5800,270.9125,2.992645
FILLER_63_1198,VDD,Metal1,691.3200,270.4800,2.992656
FILLER_63_1196,VDD,Metal1,690.4800,270.4800,2.992656
FILLER_63_1192,VDD,Metal1,689.1800,270.9125,2.992657
FILLER_63_1188,VDD,Metal1,686.0000,270.4800,2.992657
FILLER_63_1181,VDD,Metal1,681.8000,270.4800,2.992665
FILLER_63_1179,VDD,Metal1,680.9600,270.4800,2.992665
FILLER_63_1163,VDD,Metal1,676.5280,271.1720,2.992666
FILLER_63_1156,VDD,Metal1,667.8000,270.4800,2.992678
FILLER_63_1154,VDD,Metal1,666.9600,270.4800,2.992686
FILLER_63_1137,VDD,Metal1,657.4400,270.4800,2.992687
FILLER_63_1129,VDD,Metal1,652.9600,270.4800,2.992706
